                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    274,                0.33077,                0.20736,                0.90202,                0.98792,                 0.9857,                0.99442,                0.89797,                0.54639,                  0.221,                0.89723,               0.005512,               0.005512,               0.005512
                    275,                0.32871,                0.20511,                0.90384,                0.98792,                0.98569,                0.99436,                0.89796,                0.54659,                 0.2208,                0.89746,              0.0054955,              0.0054955,              0.0054955
                    276,                 0.3289,                0.20688,                0.90287,                0.98792,                0.98574,                0.99425,                0.89707,                0.54674,                0.22079,                 0.8977,               0.005479,               0.005479,               0.005479
                    277,                0.32808,                0.20629,                0.90106,                0.98792,                0.98568,                0.99427,                0.89727,                0.54692,                0.22006,                0.89794,              0.0054625,              0.0054625,              0.0054625
                    278,                0.32522,                0.20498,                0.90192,                0.98792,                0.98582,                0.99443,                0.89743,                0.54682,                0.21973,                0.89785,               0.005446,               0.005446,               0.005446
                    279,                0.32618,                0.20288,                0.89908,                0.98792,                0.98581,                0.99439,                0.89695,                0.54718,                0.21976,                0.89791,              0.0054295,              0.0054295,              0.0054295
                    280,                0.32459,                 0.2039,                0.90187,                0.98792,                0.98592,                0.99438,                0.89724,                0.54714,                 0.2199,                0.89776,               0.005413,               0.005413,               0.005413
                    281,                0.32354,                0.20561,                0.90178,                0.98738,                0.98541,                0.99435,                0.89677,                0.54769,                0.21949,                0.89776,              0.0053965,              0.0053965,              0.0053965
                    282,                0.32363,                0.20541,                0.90072,                0.98733,                0.98541,                0.99435,                0.89735,                0.54757,                0.21934,                0.89776,                0.00538,                0.00538,                0.00538
                    283,                0.32438,                0.20595,                0.90016,                0.98686,                0.98668,                0.99433,                0.89738,                0.54771,                0.21941,                0.89784,              0.0053635,              0.0053635,              0.0053635
                    284,                0.32632,                0.20692,                0.90417,                0.98688,                0.98668,                0.99431,                0.89715,                0.54786,                0.21958,                 0.8979,               0.005347,               0.005347,               0.005347
                    285,                0.32508,                0.20516,                0.90344,                0.98705,                0.98668,                0.99429,                0.89645,                0.54796,                0.21946,                  0.898,              0.0053305,              0.0053305,              0.0053305
                    286,                 0.3246,                0.20297,                0.90037,                0.98722,                0.98668,                0.99429,                0.89673,                0.54808,                0.22012,                  0.898,               0.005314,               0.005314,               0.005314
                    287,                0.32651,                0.20549,                0.90249,                0.98729,                0.98668,                 0.9943,                 0.8959,                0.54808,                0.21976,                 0.8977,              0.0052975,              0.0052975,              0.0052975
                    288,                0.32525,                0.20431,                0.89914,                 0.9873,                0.98664,                0.99433,                0.89649,                0.54815,                0.22029,                0.89746,               0.005281,               0.005281,               0.005281
                    289,                0.32475,                  0.203,                0.90023,                 0.9873,                0.98631,                0.99435,                0.89663,                0.54816,                0.22016,                0.89733,              0.0052645,              0.0052645,              0.0052645
                    290,                0.32323,                0.20245,                0.89973,                0.98726,                0.98668,                0.99435,                0.89602,                0.54816,                0.22069,                0.89719,               0.005248,               0.005248,               0.005248
                    291,                0.32777,                0.20701,                0.89917,                0.98693,                0.98668,                0.99436,                 0.8956,                0.54837,                0.22044,                0.89642,              0.0052315,              0.0052315,              0.0052315
                    292,                0.32236,                0.20454,                0.89802,                0.99041,                 0.9832,                0.99438,                0.89568,                0.54807,                0.22082,                0.89575,               0.005215,               0.005215,               0.005215
                    293,                0.32217,                0.20381,                0.89976,                0.99041,                0.98321,                0.99438,                 0.8955,                0.54806,                0.22062,                0.89542,              0.0051985,              0.0051985,              0.0051985
                    294,                0.32334,                0.20686,                0.90067,                0.99041,                0.98327,                0.99438,                0.89559,                0.54797,                0.22029,                0.89535,               0.005182,               0.005182,               0.005182
                    295,                0.32193,                0.20293,                0.89918,                0.99041,                0.98334,                0.99437,                0.89602,                0.54779,                0.22044,                0.89504,              0.0051655,              0.0051655,              0.0051655
                    296,                0.32132,                0.20195,                 0.8994,                0.99041,                0.98339,                0.99435,                 0.8955,                0.54804,                0.22063,                0.89493,               0.005149,               0.005149,               0.005149
                    297,                0.32144,                0.20405,                0.90083,                0.99041,                 0.9834,                0.99434,                0.89554,                0.54828,                 0.2207,                0.89518,              0.0051325,              0.0051325,              0.0051325
                    298,                0.31983,                0.20122,                 0.8995,                0.99042,                0.98349,                0.99433,                0.89558,                0.54825,                0.22102,                0.89504,               0.005116,               0.005116,               0.005116
                    299,                0.32178,                0.20251,                0.90032,                0.99042,                0.98353,                0.99431,                0.89663,                0.54831,                0.22086,                0.89525,              0.0050995,              0.0050995,              0.0050995
                    300,                0.31835,                0.20202,                0.89999,                0.99041,                0.98324,                0.99432,                0.89641,                 0.5483,                0.22075,                0.89538,               0.005083,               0.005083,               0.005083
                    301,                0.32439,                0.20496,                0.90137,                0.99041,                 0.9834,                0.99431,                0.89582,                0.54833,                0.22115,                0.89538,              0.0050665,              0.0050665,              0.0050665
                    302,                0.32232,                0.20296,                0.90123,                0.99041,                0.98315,                0.99432,                 0.8965,                0.54835,                0.22128,                0.89568,                0.00505,                0.00505,                0.00505
                    303,                0.32205,                0.20022,                 0.8981,                0.99041,                0.98318,                0.99428,                 0.8963,                0.54844,                0.22128,                0.89575,              0.0050335,              0.0050335,              0.0050335
                    304,                0.32227,                0.20286,                0.89835,                0.99041,                 0.9831,                0.99428,                0.89647,                0.54878,                0.22146,                0.89603,               0.005017,               0.005017,               0.005017
                    305,                0.31954,                0.20039,                 0.8998,                0.99041,                 0.9834,                0.99427,                0.89615,                0.54886,                0.22161,                0.89608,              0.0050005,              0.0050005,              0.0050005
                    306,                0.32281,                0.20421,                0.90069,                0.99036,                 0.9835,                0.99425,                0.89683,                0.54902,                0.22223,                0.89623,               0.004984,               0.004984,               0.004984
                    307,                0.32124,                0.20299,                0.89971,                0.99041,                0.98343,                0.99423,                0.89708,                0.54881,                0.22249,                0.89619,              0.0049675,              0.0049675,              0.0049675
                    308,                0.32042,                0.20209,                0.90071,                0.98978,                0.98359,                0.99422,                0.89668,                0.54891,                0.22228,                0.89629,               0.004951,               0.004951,               0.004951
                    309,                0.31785,                0.20158,                0.89756,                0.98982,                 0.9835,                0.99419,                0.89707,                 0.5491,                0.22287,                 0.8961,              0.0049345,              0.0049345,              0.0049345
                    310,                0.31755,                 0.2018,                0.89847,                0.98974,                 0.9835,                 0.9942,                0.89715,                0.54881,                0.22327,                0.89608,               0.004918,               0.004918,               0.004918
                    311,                 0.3193,                0.20168,                0.90171,                0.98904,                 0.9835,                0.99419,                0.89715,                0.54869,                0.22393,                 0.8957,              0.0049015,              0.0049015,              0.0049015
                    312,                0.31894,                0.20161,                0.89954,                0.98904,                 0.9835,                0.99419,                0.89712,                0.54852,                0.22412,                0.89546,               0.004885,               0.004885,               0.004885
                    313,                0.31734,                 0.2016,                0.89851,                0.98911,                 0.9835,                0.99419,                0.89783,                0.54836,                0.22441,                0.89517,              0.0048685,              0.0048685,              0.0048685
                    314,                0.31828,                0.19985,                0.89774,                0.99017,                 0.9835,                0.99419,                0.89788,                0.54852,                0.22463,                0.89501,               0.004852,               0.004852,               0.004852
                    315,                0.31598,                0.19834,                0.89786,                0.98977,                 0.9835,                0.99418,                0.89777,                0.54845,                0.22467,                0.89505,              0.0048355,              0.0048355,              0.0048355
                    316,                0.31516,                 0.1993,                0.89746,                0.98973,                 0.9835,                0.99416,                0.89732,                0.54847,                0.22482,                0.89495,               0.004819,               0.004819,               0.004819
                    317,                0.31699,                0.20026,                0.89884,                0.99028,                 0.9835,                0.99417,                0.89769,                0.54849,                0.22525,                0.89487,              0.0048025,              0.0048025,              0.0048025
                    318,                0.31722,                0.20157,                0.90085,                0.98964,                 0.9835,                0.99419,                0.89754,                 0.5482,                0.22497,                0.89486,               0.004786,               0.004786,               0.004786
                    319,                0.31322,                 0.1971,                0.89832,                0.98852,                0.98384,                 0.9942,                0.89737,                 0.5481,                0.22573,                0.89476,              0.0047695,              0.0047695,              0.0047695
                    320,                 0.3148,                0.19977,                0.89785,                0.98831,                 0.9835,                0.99419,                0.89737,                0.54809,                0.22755,                0.89459,               0.004753,               0.004753,               0.004753
                    321,                 0.3142,                0.19943,                0.89825,                0.98814,                 0.9835,                0.99419,                0.89685,                0.54797,                0.22868,                0.89441,              0.0047365,              0.0047365,              0.0047365
                    322,                0.31541,                 0.1995,                0.89841,                 0.9883,                0.98414,                0.99419,                0.89703,                0.54818,                0.23012,                0.89447,                0.00472,                0.00472,                0.00472
                    323,                0.31216,                0.19991,                0.89773,                0.98824,                0.98414,                 0.9942,                0.89686,                0.54831,                0.23099,                0.89482,              0.0047035,              0.0047035,              0.0047035
                    324,                0.31138,                0.19651,                0.89719,                0.98817,                0.98414,                 0.9942,                0.89683,                0.54847,                0.23184,                0.89475,               0.004687,               0.004687,               0.004687
                    325,                0.31482,                0.19881,                0.89627,                 0.9886,                0.98414,                0.99421,                0.89693,                0.54877,                0.23191,                0.89498,              0.0046705,              0.0046705,              0.0046705
                    326,                0.31209,                0.19533,                0.89572,                 0.9886,                0.98414,                 0.9942,                0.89648,                0.54876,                0.23181,                0.89496,               0.004654,               0.004654,               0.004654
                    327,                 0.3105,                0.19823,                0.89776,                0.98853,                0.98414,                 0.9942,                0.89676,                0.54884,                0.23242,                0.89508,              0.0046375,              0.0046375,              0.0046375
                    328,                0.31129,                    0.2,                 0.8959,                0.98916,                0.98401,                 0.9942,                0.89701,                0.54877,                0.23251,                0.89506,               0.004621,               0.004621,               0.004621
                    329,                0.31085,                0.19707,                0.89513,                0.98846,                0.98414,                0.99417,                0.89716,                0.54895,                0.23261,                0.89517,              0.0046045,              0.0046045,              0.0046045
                    330,                0.31352,                0.19707,                0.89772,                0.98853,                 0.9842,                0.99417,                0.89705,                0.54887,                0.23249,                0.89524,               0.004588,               0.004588,               0.004588
                    331,                0.31439,                0.19894,                0.89521,                0.98853,                0.98419,                0.99416,                0.89648,                0.54898,                0.23234,                0.89534,              0.0045715,              0.0045715,              0.0045715
                    332,                0.31085,                0.19784,                0.89687,                0.98853,                0.98417,                0.99413,                0.89681,                0.54894,                0.23213,                0.89527,               0.004555,               0.004555,               0.004555
                    333,                 0.3114,                0.19711,                 0.8969,                0.98865,                0.98414,                0.99413,                0.89587,                0.54918,                 0.2324,                0.89511,              0.0045385,              0.0045385,              0.0045385
                    334,                0.31068,                0.19647,                0.89477,                0.98861,                0.98414,                0.99416,                 0.8959,                0.54943,                0.23292,                0.89491,               0.004522,               0.004522,               0.004522
                    335,                0.30933,                0.19687,                 0.8959,                0.98867,                0.98414,                0.99416,                0.89581,                0.54933,                0.23282,                0.89479,              0.0045055,              0.0045055,              0.0045055
                    336,                0.30769,                0.19485,                0.89603,                0.98862,                0.98414,                0.99417,                0.89575,                0.54956,                0.23268,                0.89481,               0.004489,               0.004489,               0.004489
                    337,                0.30747,                0.19321,                0.89634,                0.98815,                0.98541,                0.99418,                0.89554,                 0.5496,                0.23366,                 0.8948,              0.0044725,              0.0044725,              0.0044725
                    338,                0.31022,                0.19317,                0.89513,                0.98855,                0.98582,                 0.9942,                 0.8954,                0.54965,                 0.2341,                0.89464,               0.004456,               0.004456,               0.004456
                    339,                0.30815,                0.19471,                0.89517,                0.98853,                0.98604,                0.99421,                0.89584,                0.54961,                0.23439,                0.89454,              0.0044395,              0.0044395,              0.0044395
                    340,                0.30678,                0.19383,                 0.8929,                0.98855,                0.98573,                0.99423,                0.89592,                 0.5499,                0.23356,                 0.8946,               0.004423,               0.004423,               0.004423
                    341,                0.30728,                0.19424,                0.89248,                0.98854,                0.98533,                0.99423,                0.89578,                0.54994,                0.23336,                0.89453,              0.0044065,              0.0044065,              0.0044065
                    342,                  0.308,                0.19546,                0.89489,                0.98854,                 0.9854,                0.99423,                0.89569,                0.55013,                 0.2334,                0.89461,                0.00439,                0.00439,                0.00439
                    343,                0.30735,                0.19448,                 0.8942,                0.98855,                0.98599,                0.99424,                0.89633,                0.55009,                0.23394,                0.89462,              0.0043735,              0.0043735,              0.0043735
                    344,                0.30493,                0.19346,                0.89612,                0.98852,                0.98604,                0.99425,                0.89561,                0.55027,                0.23425,                0.89473,               0.004357,               0.004357,               0.004357
                    345,                0.30687,                0.19361,                0.89484,                0.98854,                0.98604,                0.99423,                0.89557,                0.55006,                0.23425,                0.89468,              0.0043405,              0.0043405,              0.0043405
                    346,                0.30462,                0.19225,                0.89408,                0.98855,                0.98569,                0.99423,                0.89554,                 0.5502,                0.23443,                0.89463,               0.004324,               0.004324,               0.004324
                    347,                 0.3081,                 0.1931,                0.89557,                0.98855,                0.98578,                0.99428,                0.89538,                0.55029,                0.23479,                0.89488,              0.0043075,              0.0043075,              0.0043075
                    348,                0.30735,                0.19535,                0.89421,                0.98855,                 0.9857,                0.99434,                0.89588,                0.55024,                0.23426,                 0.8949,               0.004291,               0.004291,               0.004291
                    349,                0.30524,                0.19225,                 0.8943,                0.98849,                0.98604,                0.99435,                0.89583,                0.55041,                0.23326,                0.89505,              0.0042745,              0.0042745,              0.0042745
                    350,                0.30344,                0.19225,                0.89307,                0.98846,                0.98604,                0.99435,                0.89623,                0.55016,                0.23273,                 0.8948,               0.004258,               0.004258,               0.004258
                    351,                0.30595,                0.19302,                0.89335,                0.98844,                0.98604,                0.99437,                 0.8964,                0.55044,                0.23326,                0.89481,              0.0042415,              0.0042415,              0.0042415
                    352,                0.30495,                0.19222,                0.89426,                0.98898,                0.98604,                0.99437,                0.89601,                0.55067,                0.23278,                0.89488,               0.004225,               0.004225,               0.004225
                    353,                  0.304,                0.19279,                 0.8951,                0.98913,                0.98604,                0.99439,                0.89625,                0.55058,                0.23238,                0.89481,              0.0042085,              0.0042085,              0.0042085
                    354,                 0.3037,                0.19031,                0.89487,                0.98913,                0.98604,                0.99439,                0.89618,                 0.5508,                0.23179,                0.89483,               0.004192,               0.004192,               0.004192
                    355,                0.30384,                0.19119,                0.89489,                0.98903,                0.98604,                0.99441,                0.89641,                0.55102,                  0.231,                0.89489,              0.0041755,              0.0041755,              0.0041755
                    356,                0.30444,                0.19163,                0.89286,                0.98857,                0.98604,                0.99442,                0.89658,                0.55104,                0.23107,                0.89484,               0.004159,               0.004159,               0.004159
                    357,                0.30148,                0.19033,                0.89097,                0.98838,                0.98668,                0.99443,                0.89627,                0.55108,                0.23079,                0.89501,              0.0041425,              0.0041425,              0.0041425
                    358,                0.30246,                0.18896,                0.89187,                0.98855,                0.98631,                0.99442,                0.89607,                0.55134,                0.23078,                0.89531,               0.004126,               0.004126,               0.004126
                    359,                0.30254,                0.19006,                0.89201,                0.98855,                0.98614,                0.99442,                0.89593,                0.55114,                0.23031,                0.89521,              0.0041095,              0.0041095,              0.0041095
                    360,                0.30223,                0.19031,                0.89202,                0.98855,                 0.9862,                0.99443,                0.89628,                 0.5511,                0.23003,                0.89495,               0.004093,               0.004093,               0.004093
                    361,                0.30144,                0.18732,                0.89229,                0.98855,                 0.9858,                0.99442,                0.89572,                0.55121,                0.23062,                0.89485,              0.0040765,              0.0040765,              0.0040765
                    362,                0.30146,                0.18931,                0.89218,                0.98855,                0.98594,                0.99442,                0.89586,                 0.5513,                0.23071,                  0.895,                0.00406,                0.00406,                0.00406
                    363,                0.29991,                 0.1873,                0.89234,                0.98855,                0.98597,                0.99442,                0.89558,                0.55152,                0.23073,                0.89534,              0.0040435,              0.0040435,              0.0040435
                    364,                0.29937,                0.18765,                0.89361,                0.98855,                 0.9861,                 0.9944,                0.89555,                0.55159,                0.23052,                0.89534,               0.004027,               0.004027,               0.004027
                    365,                0.30041,                0.18863,                0.89214,                0.98843,                0.98668,                0.99439,                0.89568,                 0.5518,                0.23058,                0.89539,              0.0040105,              0.0040105,              0.0040105
                    366,                0.29875,                0.18712,                0.89025,                0.98854,                0.98668,                 0.9944,                0.89591,                0.55175,                 0.2306,                0.89523,               0.003994,               0.003994,               0.003994
                    367,                0.29844,                0.18671,                0.89386,                0.98856,                0.98652,                0.99441,                0.89544,                0.55173,                0.23018,                0.89529,              0.0039775,              0.0039775,              0.0039775
                    368,                0.29683,                0.18674,                0.89223,                0.98791,                0.98668,                0.99439,                0.89586,                0.55198,                0.22962,                0.89553,               0.003961,               0.003961,               0.003961
                    369,                0.29804,                0.18898,                0.88971,                0.98771,                0.98668,                 0.9944,                0.89559,                0.55186,                0.22979,                0.89537,              0.0039445,              0.0039445,              0.0039445
                    370,                0.29568,                0.18677,                0.88983,                0.98792,                0.98668,                0.99438,                0.89532,                0.55164,                0.22989,                0.89538,               0.003928,               0.003928,               0.003928
                    371,                0.29906,                0.18716,                0.89279,                0.98791,                0.98541,                0.99437,                0.89504,                0.55188,                0.22985,                0.89541,              0.0039115,              0.0039115,              0.0039115
                    372,                    inf,                0.18661,                0.89004,                0.98908,                0.98477,                0.99435,                0.89521,                0.55184,                0.22942,                0.89554,               0.003895,               0.003895,               0.003895
                    373,                0.29891,                0.18965,                0.89149,                0.98871,                0.98477,                0.99435,                0.89544,                0.55185,                0.22879,                0.89559,              0.0038785,              0.0038785,              0.0038785
                    374,                0.29655,                0.18632,                0.88937,                0.98836,                0.98541,                0.99436,                0.89582,                0.55178,                0.22931,                0.89544,               0.003862,               0.003862,               0.003862
                    375,                0.29806,                0.18765,                 0.8905,                0.98792,                0.98557,                0.99436,                0.89592,                0.55193,                0.22884,                0.89556,              0.0038455,              0.0038455,              0.0038455
                    376,                0.29875,                0.18995,                0.88902,                  0.988,                0.98541,                0.99435,                0.89571,                0.55181,                0.22783,                0.89532,               0.003829,               0.003829,               0.003829
                    377,                0.29944,                0.19054,                0.89013,                0.98848,                0.98541,                0.99435,                0.89653,                  0.552,                0.22705,                 0.8953,              0.0038125,              0.0038125,              0.0038125
                    378,                0.29659,                0.18881,                  0.891,                0.98792,                 0.9857,                0.99437,                0.89588,                0.55225,                0.22647,                 0.8954,               0.003796,               0.003796,               0.003796
                    379,                 0.2949,                0.18716,                0.88941,                0.98854,                0.98529,                0.99435,                0.89599,                0.55284,                0.22573,                0.89555,              0.0037795,              0.0037795,              0.0037795
                    380,                0.29729,                0.18875,                0.89018,                0.98856,                0.98477,                0.99437,                0.89592,                0.55291,                0.22506,                 0.8954,               0.003763,               0.003763,               0.003763
                    381,                0.29276,                0.18747,                  0.889,                0.98917,                0.98535,                0.99437,                0.89555,                0.55313,                0.22465,                0.89542,              0.0037465,              0.0037465,              0.0037465
                    382,                0.29366,                0.18792,                0.89014,                0.98917,                0.98535,                0.99438,                0.89609,                0.55326,                0.22461,                0.89567,                0.00373,                0.00373,                0.00373
                    383,                0.29689,                0.18699,                0.88932,                0.98917,                0.98532,                0.99439,                0.89578,                0.55331,                0.22429,                0.89563,              0.0037135,              0.0037135,              0.0037135
                    384,                0.28911,                0.18352,                0.88782,                0.98917,                0.98532,                0.99441,                0.89581,                0.55352,                0.22477,                0.89591,               0.003697,               0.003697,               0.003697
                    385,                 0.2901,                0.18449,                0.88875,                0.98917,                0.98529,                0.99443,                0.89562,                0.55395,                0.22525,                0.89591,              0.0036805,              0.0036805,              0.0036805
                    386,                0.29493,                0.18549,                0.89147,                0.98917,                 0.9853,                0.99443,                0.89591,                0.55391,                 0.2258,                0.89596,               0.003664,               0.003664,               0.003664
                    387,                0.29299,                0.18594,                  0.889,                0.98917,                0.98532,                0.99443,                0.89609,                0.55411,                0.22543,                 0.8962,              0.0036475,              0.0036475,              0.0036475
                    388,                0.29237,                0.18283,                0.88893,                0.98917,                0.98528,                0.99443,                0.89602,                0.55428,                0.22535,                0.89619,               0.003631,               0.003631,               0.003631
                    389,                0.28925,                0.18282,                  0.886,                0.98917,                0.98531,                0.99443,                0.89673,                0.55478,                0.22527,                0.89633,              0.0036145,              0.0036145,              0.0036145
                    390,                0.29066,                 0.1834,                0.89203,                0.98917,                0.98537,                0.99441,                0.89647,                0.55491,                0.22501,                0.89644,               0.003598,               0.003598,               0.003598
                    391,                0.29035,                 0.1835,                0.88922,                0.98917,                0.98546,                0.99441,                0.89639,                0.55508,                0.22458,                0.89658,              0.0035815,              0.0035815,              0.0035815
                    392,                0.29039,                0.18359,                0.88947,                0.98917,                0.98556,                 0.9944,                0.89583,                0.55535,                0.22432,                0.89654,               0.003565,               0.003565,               0.003565
                    393,                0.28824,                0.18176,                 0.8897,                0.98917,                0.98565,                 0.9944,                0.89554,                0.55536,                0.22409,                0.89666,              0.0035485,              0.0035485,              0.0035485
                    394,                 0.2886,                0.18476,                0.88864,                0.98918,                0.98569,                0.99437,                0.89555,                 0.5556,                0.22392,                0.89681,               0.003532,               0.003532,               0.003532
                    395,                0.28803,                 0.1828,                 0.8872,                0.98917,                0.98563,                0.99441,                0.89583,                0.55552,                0.22417,                0.89665,              0.0035155,              0.0035155,              0.0035155
                    396,                0.28857,                0.18272,                0.88799,                0.98917,                0.98538,                0.99441,                0.89594,                 0.5556,                0.22381,                0.89667,               0.003499,               0.003499,               0.003499
                    397,                0.28745,                0.18247,                 0.8879,                0.98917,                0.98507,                0.99441,                0.89555,                0.55578,                0.22412,                0.89681,              0.0034825,              0.0034825,              0.0034825
                    398,                 0.2858,                0.18373,                0.88694,                0.98917,                0.98507,                0.99432,                0.89574,                0.55591,                0.22376,                 0.8968,               0.003466,               0.003466,               0.003466
                    399,                0.28819,                0.18296,                0.88632,                0.98917,                0.98477,                0.99441,                0.89572,                0.55579,                0.22393,                0.89647,              0.0034495,              0.0034495,              0.0034495
                    400,                0.28611,                0.17968,                0.88666,                0.99043,                 0.9846,                0.99441,                0.89633,                0.55587,                0.22341,                0.89651,               0.003433,               0.003433,               0.003433
                    401,                 0.2873,                0.18172,                0.88752,                0.99043,                0.98457,                0.99443,                0.89604,                0.55591,                0.22339,                0.89648,              0.0034165,              0.0034165,              0.0034165
                    402,                0.28612,                0.18206,                0.88639,                0.99042,                0.98448,                0.99444,                0.89653,                0.55588,                0.22415,                0.89646,                 0.0034,                 0.0034,                 0.0034
                    403,                0.28881,                0.18217,                0.88752,                0.99043,                0.98458,                0.99443,                0.89676,                0.55589,                 0.2243,                0.89635,              0.0033835,              0.0033835,              0.0033835
                    404,                0.28659,                0.17953,                0.88618,                0.99043,                0.98467,                0.99443,                0.89708,                0.55577,                0.22417,                0.89618,               0.003367,               0.003367,               0.003367
                    405,                 0.2855,                0.18035,                0.88731,                0.98978,                0.98477,                0.99444,                0.89716,                0.55594,                0.22369,                0.89613,              0.0033505,              0.0033505,              0.0033505
                    406,                0.28488,                0.18173,                0.88714,                0.98974,                0.98477,                0.99445,                0.89706,                0.55587,                0.22351,                0.89621,               0.003334,               0.003334,               0.003334
                    407,                0.28242,                0.18055,                0.88666,                0.99025,                0.98477,                0.99444,                0.89699,                0.55618,                0.22397,                0.89644,              0.0033175,              0.0033175,              0.0033175
